ZIP,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,home_value
85225,94820,159,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,390002.78
85226,94821,1686,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,433853.65
85233,94827,2213,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,446672.38
85234,94828,839,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,456366.14
85248,94840,2480,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,487016.55
85249,94841,1563,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,569273.36
85250,94842,7194,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,502457.6
85251,94843,2098,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,459848.97
85253,94845,6994,zip,AZ,AZ,Paradise Valley,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1914985.18
85254,94846,1357,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,670694.54
85255,94847,1776,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,947362.82
85257,94849,3527,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,473541.25
85258,94850,4989,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,649924.48
85259,94851,5334,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,843796.89
85260,94852,2174,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,580289.24
85262,94854,9118,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1125927.28
85263,94855,15966,zip,AZ,AZ,Rio Verde,"Phoenix-Mesa-Chandler, AZ",Maricopa County,657012.98
85266,94857,9493,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,960312.82
85268,94859,5080,zip,AZ,AZ,Fountain Hills,"Phoenix-Mesa-Chandler, AZ",Maricopa County,544036.73
85281,94870,1242,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,351963.3
85282,94871,812,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,401693.76
85283,94872,1618,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,393758.39
85284,94873,5762,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,592124.87
85286,399655,1044,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,529419.26
85295,399658,1103,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,473045.5
85296,94880,1173,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,472419.9
85297,94881,2142,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,507282.26
85298,399659,2079,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,578756.49
85301,94883,315,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,266560.48
85302,94884,2296,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,332701.98
85303,94885,2239,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,316212.52
85304,94886,4196,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,351820.7
85305,94887,8281,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,396612.64
85306,94888,4964,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,359103.29
85307,94889,8542,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,344519.75
85308,94890,336,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,409684.44
85310,94892,6351,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,449615.02
85321,94898,13023,zip,AZ,AZ,Ajo,"Tucson, AZ",Pima County,100814.09
85323,94900,1279,zip,AZ,AZ,Avondale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,336316.46
85324,94901,15276,zip,AZ,AZ,Black Canyon City,"Prescott Valley-Prescott, AZ",Yavapai County,309217.79
85326,94903,253,zip,AZ,AZ,Buckeye,"Phoenix-Mesa-Chandler, AZ",Maricopa County,325870.57
85331,94907,3147,zip,AZ,AZ,Cave Creek,"Phoenix-Mesa-Chandler, AZ",Maricopa County,644737.03
85332,94908,23824,zip,AZ,AZ,Congress,"Prescott Valley-Prescott, AZ",Yavapai County,290596.92
85335,94911,2790,zip,AZ,AZ,El Mirage,"Phoenix-Mesa-Chandler, AZ",Maricopa County,294747.04
85337,94913,14821,zip,AZ,AZ,Gila Bend,"Phoenix-Mesa-Chandler, AZ",Maricopa County,222441.56
85338,94914,592,zip,AZ,AZ,Goodyear,"Phoenix-Mesa-Chandler, AZ",Maricopa County,386719.01
85339,94915,902,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,387516.24
85340,94916,2423,zip,AZ,AZ,Litchfield Park,"Phoenix-Mesa-Chandler, AZ",Maricopa County,443482.68
85342,94918,14411,zip,AZ,AZ,Morristown,"Phoenix-Mesa-Chandler, AZ",Maricopa County,333487.27
85345,94921,405,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,312173.27
85349,94925,4838,zip,AZ,AZ,San Luis,"Yuma, AZ",Yuma County,186813.43
85350,94926,4162,zip,AZ,AZ,Somerton,"Yuma, AZ",Yuma County,197951.92
85351,94927,3563,zip,AZ,AZ,Sun City,"Phoenix-Mesa-Chandler, AZ",Maricopa County,259559.26
85353,94929,1492,zip,AZ,AZ,Tolleson,"Phoenix-Mesa-Chandler, AZ",Maricopa County,339812.44
85354,94930,11121,zip,AZ,AZ,Tonopah,"Phoenix-Mesa-Chandler, AZ",Maricopa County,320239.32
85355,94931,8531,zip,AZ,AZ,Waddell,"Phoenix-Mesa-Chandler, AZ",Maricopa County,416549.33
85356,94932,13817,zip,AZ,AZ,Wellton,"Yuma, AZ",Yuma County,196623.89
85361,94937,10836,zip,AZ,AZ,Wittmann,"Phoenix-Mesa-Chandler, AZ",Maricopa County,397180.4
85362,94938,29674,zip,AZ,AZ,Yarnell,"Prescott Valley-Prescott, AZ",Yavapai County,244118.1
85363,94939,12196,zip,AZ,AZ,Youngtown,"Phoenix-Mesa-Chandler, AZ",Maricopa County,263847.53
85364,94940,214,zip,AZ,AZ,Yuma,"Yuma, AZ",Yuma County,196798.15
85365,94941,794,zip,AZ,AZ,Yuma,"Yuma, AZ",Yuma County,249895.23
85367,94943,6030,zip,AZ,AZ,Yuma,"Yuma, AZ",Yuma County,246442.03
85373,94947,6634,zip,AZ,AZ,Sun City,"Phoenix-Mesa-Chandler, AZ",Maricopa County,335939.11
85374,94948,1986,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,354416.49
85375,94949,3632,zip,AZ,AZ,Sun City West,"Phoenix-Mesa-Chandler, AZ",Maricopa County,345720.98
85377,94951,28007,zip,AZ,AZ,Carefree,"Phoenix-Mesa-Chandler, AZ",Maricopa County,947409.47
85378,94952,9970,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,291130.91
85379,94953,1023,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,381950.06
85381,94955,4415,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,395096.52
85382,94956,1812,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,397119.0
85383,94957,330,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,532815.36
85387,94959,7505,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,404539.72
85388,94960,3040,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,402383.44
85390,94961,11063,zip,AZ,AZ,Wickenburg,"Phoenix-Mesa-Chandler, AZ",Maricopa County,427341.86
85392,399660,2199,zip,AZ,AZ,Avondale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,364370.84
85395,399661,2538,zip,AZ,AZ,Goodyear,"Phoenix-Mesa-Chandler, AZ",Maricopa County,470525.07
85396,94962,4504,zip,AZ,AZ,Buckeye,"Phoenix-Mesa-Chandler, AZ",Maricopa County,406790.25
85501,94963,8628,zip,AZ,AZ,Globe,"Payson, AZ",Gila County,196356.5
85534,94969,16565,zip,AZ,AZ,Duncan,"Safford, AZ",Greenlee County,216289.89
85539,94972,15575,zip,AZ,AZ,Miami,"Payson, AZ",Gila County,147656.05
85541,94974,5089,zip,AZ,AZ,Payson,"Payson, AZ",Gila County,366839.07
85543,94976,14363,zip,AZ,AZ,Pima,"Safford, AZ",Graham County,254488.43
85544,94977,17322,zip,AZ,AZ,Pine,"Payson, AZ",Gila County,369698.42
85546,94979,6222,zip,AZ,AZ,Safford,"Safford, AZ",Graham County,220165.01
85552,94984,11799,zip,AZ,AZ,Thatcher,"Safford, AZ",Graham County,274120.56
85554,94986,22435,zip,AZ,AZ,Globe,"Payson, AZ",Gila County,337537.29
85602,94988,9564,zip,AZ,AZ,Benson,"Sierra Vista-Douglas, AZ",Cochise County,209890.95
85603,94989,11826,zip,AZ,AZ,Bisbee,"Sierra Vista-Douglas, AZ",Cochise County,187107.55
85606,94991,21986,zip,AZ,AZ,Pearce,"Sierra Vista-Douglas, AZ",Cochise County,207326.34
85607,94992,5895,zip,AZ,AZ,Douglas,"Sierra Vista-Douglas, AZ",Cochise County,152666.49
85610,94995,20405,zip,AZ,AZ,Elfrida,"Sierra Vista-Douglas, AZ",Cochise County,204850.62
85611,94996,15360,zip,AZ,AZ,Huachuca City,"Sierra Vista-Douglas, AZ",Cochise County,406803.48
85614,94998,5116,zip,AZ,AZ,Green Valley,"Tucson, AZ",Pima County,254826.99
85615,94999,10431,zip,AZ,AZ,Hereford,"Sierra Vista-Douglas, AZ",Cochise County,321260.64
85616,95000,13984,zip,AZ,AZ,Huachuca City,"Sierra Vista-Douglas, AZ",Cochise County,181827.2
85617,95001,19094,zip,AZ,AZ,Mc Neal,"Sierra Vista-Douglas, AZ",Cochise County,229355.49
85619,95003,22680,zip,AZ,AZ,Mount Lemmon,"Tucson, AZ",Pima County,434050.28
85621,95005,4871,zip,AZ,AZ,Nogales,"Nogales, AZ",Santa Cruz County,180830.53
85622,95006,12860,zip,AZ,AZ,Green Valley,"Tucson, AZ",Pima County,304055.98
85623,95007,12873,zip,AZ,AZ,Oracle,"Phoenix-Mesa-Chandler, AZ",Pinal County,451695.96
85624,95008,18263,zip,AZ,AZ,Patagonia,"Nogales, AZ",Santa Cruz County,331229.63
85625,95009,21405,zip,AZ,AZ,Pearce,"Sierra Vista-Douglas, AZ",Cochise County,167748.96
85629,95013,3240,zip,AZ,AZ,Sahuarita,"Tucson, AZ",Pima County,291512.91
85630,95014,18086,zip,AZ,AZ,Saint David,"Sierra Vista-Douglas, AZ",Cochise County,266750.57
85631,95015,15420,zip,AZ,AZ,San Manuel,"Phoenix-Mesa-Chandler, AZ",Pinal County,137944.38
85635,95019,2668,zip,AZ,AZ,Sierra Vista,"Sierra Vista-Douglas, AZ",Cochise County,217453.76
85637,95021,24883,zip,AZ,AZ,Sonoita,"Tucson, AZ",Pima County,458212.33
85638,95022,20660,zip,AZ,AZ,Elfrida,"Sierra Vista-Douglas, AZ",Cochise County,208535.15
85640,95024,26937,zip,AZ,AZ,Tumacacori,"Nogales, AZ",Santa Cruz County,332726.72
85641,95025,4763,zip,AZ,AZ,Vail,"Tucson, AZ",Pima County,355630.09
85643,95026,10150,zip,AZ,AZ,Willcox,"Sierra Vista-Douglas, AZ",Cochise County,185812.15
85645,95028,22001,zip,AZ,AZ,Amado,"Tucson, AZ",Pima County,210090.64
85646,95029,23240,zip,AZ,AZ,Tubac,"Nogales, AZ",Santa Cruz County,415026.65
85648,95030,6946,zip,AZ,AZ,Rio Rico,"Nogales, AZ",Santa Cruz County,215159.16
85650,95031,7803,zip,AZ,AZ,Sierra Vista,"Sierra Vista-Douglas, AZ",Cochise County,291213.75
85653,95033,6341,zip,AZ,AZ,Marana,"Tucson, AZ",Pima County,323138.38
85658,399662,7378,zip,AZ,AZ,Marana,"Tucson, AZ",Pima County,443329.67
85701,95039,13767,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,367294.58
85704,95042,2994,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,360060.83
85705,95043,550,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,223344.55
85706,95044,566,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,216906.73
85710,95048,863,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,258731.6
85711,95049,1700,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,243220.49
85712,95050,3739,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,243244.65
85713,95051,1313,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,202179.91
85714,95052,7085,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,193506.53
85715,95053,6240,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,316833.85
85716,95054,3325,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,275692.16
85718,95056,4457,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,578185.96
85719,95057,1223,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,293402.26
85730,95066,2191,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,244987.41
85735,95071,9414,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,281504.1
85737,95073,5251,zip,AZ,AZ,Oro Valley,"Tucson, AZ",Pima County,413392.49
85739,95075,7903,zip,AZ,AZ,Saddlebrooke,"Phoenix-Mesa-Chandler, AZ",Pinal County,414462.06
85741,95077,2770,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,276860.78
85742,95078,3749,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,328568.07
85743,95079,3564,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,336881.72
85745,95081,2165,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,305347.5
85746,95082,1251,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,239954.33
85747,95083,4082,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,311039.62
85748,95084,6544,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,322832.21
85749,95085,6614,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,529329.56
85750,95086,5035,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,473105.2
85755,95090,6819,zip,AZ,AZ,Oro Valley,"Tucson, AZ",Pima County,422333.46
85756,399731,1911,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,252656.32
85757,95091,6489,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,270665.36
85901,95094,5871,zip,AZ,AZ,Show Low,"Show Low, AZ",Navajo County,340321.0
85928,95105,13489,zip,AZ,AZ,Heber,"Show Low, AZ",Navajo County,362149.4
85929,95106,10312,zip,AZ,AZ,Pinetop,"Show Low, AZ",Navajo County,332967.37
85931,95108,26522,zip,AZ,AZ,Forest Lakes,"Flagstaff, AZ",Coconino County,402287.7
85933,95110,22052,zip,AZ,AZ,Overgaard,"Show Low, AZ",Navajo County,309965.71
85935,95112,14722,zip,AZ,AZ,Pinetop,"Show Low, AZ",Navajo County,414844.15
85937,95114,10374,zip,AZ,AZ,Snowflake,"Show Low, AZ",Navajo County,287475.84
85939,95116,30490,zip,AZ,AZ,Taylor,"Show Low, AZ",Navajo County,302904.13
86001,95120,2374,zip,AZ,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,517623.62
86004,95123,2470,zip,AZ,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,465149.85
86005,698721,7719,zip,AZ,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,538100.65
86015,95125,30486,zip,AZ,AZ,Parks,"Flagstaff, AZ",Coconino County,430575.89
86017,95127,30490,zip,AZ,AZ,Munds Park,"Flagstaff, AZ",Coconino County,453049.21
86018,95128,29111,zip,AZ,AZ,Parks,"Flagstaff, AZ",Coconino County,437617.79
86022,95131,17071,zip,AZ,AZ,Fredonia,"Lake Havasu City-Kingman, AZ",Mohave County,281241.49
86024,95133,24998,zip,AZ,AZ,Happy Jack,"Flagstaff, AZ",Coconino County,369791.07
86025,95134,11957,zip,AZ,AZ,Holbrook,"Show Low, AZ",Navajo County,178635.14
86038,95144,29413,zip,AZ,AZ,Mormon Lake,"Flagstaff, AZ",Coconino County,300241.2
86040,95146,9984,zip,AZ,AZ,Page,"Flagstaff, AZ",Coconino County,329686.27
86046,95151,11193,zip,AZ,AZ,Williams,"Flagstaff, AZ",Coconino County,341395.02
86047,95152,7309,zip,AZ,AZ,Winslow,"Show Low, AZ",Navajo County,168185.31
86301,95156,5064,zip,AZ,AZ,Prescott,"Prescott Valley-Prescott, AZ",Yavapai County,452221.85
86303,95158,6325,zip,AZ,AZ,Prescott,"Prescott Valley-Prescott, AZ",Yavapai County,488419.94
86305,95160,5797,zip,AZ,AZ,Prescott,"Prescott Valley-Prescott, AZ",Yavapai County,594841.04
86314,95163,2162,zip,AZ,AZ,Prescott Valley,"Prescott Valley-Prescott, AZ",Yavapai County,367358.1
86315,399732,9238,zip,AZ,AZ,Prescott Valley,"Prescott Valley-Prescott, AZ",Yavapai County,492122.79
86320,95164,19604,zip,AZ,AZ,Ash Fork,"Prescott Valley-Prescott, AZ",Yavapai County,208609.38
86322,95166,8797,zip,AZ,AZ,Camp Verde,"Prescott Valley-Prescott, AZ",Yavapai County,360907.2
86323,95167,6815,zip,AZ,AZ,Chino Valley,"Prescott Valley-Prescott, AZ",Yavapai County,402162.01
86324,95168,14662,zip,AZ,AZ,Clarkdale,"Prescott Valley-Prescott, AZ",Yavapai County,368982.67
86325,95169,13092,zip,AZ,AZ,Cornville,"Prescott Valley-Prescott, AZ",Yavapai County,443214.54
86326,95170,4912,zip,AZ,AZ,Cottonwood,"Prescott Valley-Prescott, AZ",Yavapai County,321206.02
86327,95171,9948,zip,AZ,AZ,Prescott Valley,"Prescott Valley-Prescott, AZ",Yavapai County,391988.21
86332,95175,17200,zip,AZ,AZ,Congress,"Prescott Valley-Prescott, AZ",Yavapai County,319307.27
86333,95176,12011,zip,AZ,AZ,Mayer,"Prescott Valley-Prescott, AZ",Yavapai County,269849.19
86334,95177,13642,zip,AZ,AZ,Paulden,"Prescott Valley-Prescott, AZ",Yavapai County,353331.88
86335,95178,14055,zip,AZ,AZ,Rimrock,"Prescott Valley-Prescott, AZ",Yavapai County,295924.45
86336,95179,9090,zip,AZ,AZ,Sedona,"Prescott Valley-Prescott, AZ",Yavapai County,763015.36
86337,95180,21137,zip,AZ,AZ,Seligman,"Prescott Valley-Prescott, AZ",Yavapai County,160869.49
86343,95186,26980,zip,AZ,AZ,Mayer,"Prescott Valley-Prescott, AZ",Yavapai County,268228.81
86351,95187,11673,zip,AZ,AZ,Sedona,"Prescott Valley-Prescott, AZ",Yavapai County,637887.74
86401,95188,3735,zip,AZ,AZ,Kingman,"Lake Havasu City-Kingman, AZ",Mohave County,242490.29
86403,95190,6837,zip,AZ,AZ,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County,345735.67
86404,95191,6864,zip,AZ,AZ,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County,440707.09
86406,95193,4958,zip,AZ,AZ,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County,432888.72
86409,95194,4002,zip,AZ,AZ,Kingman,"Lake Havasu City-Kingman, AZ",Mohave County,216777.64
86413,95197,9308,zip,AZ,AZ,Golden Valley,"Lake Havasu City-Kingman, AZ",Mohave County,195597.53
86426,95198,7979,zip,AZ,AZ,Fort Mohave,"Lake Havasu City-Kingman, AZ",Mohave County,283088.79
86429,95200,10872,zip,AZ,AZ,Bullhead City,"Lake Havasu City-Kingman, AZ",Mohave County,341635.42
86436,95207,25195,zip,AZ,AZ,Topock,"Lake Havasu City-Kingman, AZ",Mohave County,203685.23
86438,95209,28781,zip,AZ,AZ,Yucca,"Lake Havasu City-Kingman, AZ",Mohave County,171027.66
86440,95211,10362,zip,AZ,AZ,Mohave Valley,"Lake Havasu City-Kingman, AZ",Mohave County,247555.39
86441,95212,20684,zip,AZ,AZ,Dolan Springs,"Lake Havasu City-Kingman, AZ",Mohave County,110337.44
86442,95213,2824,zip,AZ,AZ,Bullhead City,"Lake Havasu City-Kingman, AZ",Mohave County,227534.73
86444,95215,21186,zip,AZ,AZ,Meadview,"Lake Havasu City-Kingman, AZ",Mohave County,162274.72
87002,95239,5865,zip,NM,NM,Belen,"Albuquerque, NM",Valencia County,192684.72
87004,95240,9133,zip,NM,NM,Bernalillo,"Albuquerque, NM",Sandoval County,266329.68
87008,95244,17137,zip,NM,NM,Cedar Crest,"Albuquerque, NM",Bernalillo County,350127.6
87010,95246,21502,zip,NM,NM,Cerrillos,"Santa Fe, NM",Santa Fe County,357746.76
87013,95249,11439,zip,NM,NM,Cuba,"Albuquerque, NM",Sandoval County,212761.19
87015,95251,8025,zip,NM,NM,Edgewood,"Santa Fe, NM",Santa Fe County,305079.28
87020,95255,7926,zip,NM,NM,Grants,"Grants, NM",Cibola County,119063.96
87025,95260,19622,zip,NM,NM,Jemez Springs,"Albuquerque, NM",Sandoval County,266302.01
87031,95265,1288,zip,NM,NM,Los Lunas,"Albuquerque, NM",Valencia County,244127.34
87035,95268,12021,zip,NM,NM,Moriarty,"Albuquerque, NM",Torrance County,216937.39
87041,95273,28107,zip,NM,NM,Pena Blanca,"Albuquerque, NM",Sandoval County,262190.17
87042,95274,13821,zip,NM,NM,Los Lunas,"Albuquerque, NM",Valencia County,308738.21
87043,95275,14324,zip,NM,NM,Placitas,"Albuquerque, NM",Sandoval County,513730.36
87047,95279,14109,zip,NM,NM,Sandia Park,"Albuquerque, NM",Bernalillo County,422473.84
87048,95280,10262,zip,NM,NM,Corrales,"Albuquerque, NM",Sandoval County,523443.59
87056,95285,19187,zip,NM,NM,Stanley,"Santa Fe, NM",Santa Fe County,368386.57
87059,95286,10320,zip,NM,NM,Tijeras,"Albuquerque, NM",Bernalillo County,340242.67
87068,95292,13123,zip,NM,NM,Bosque Farms,"Albuquerque, NM",Valencia County,300537.31
87083,95295,29836,zip,NM,NM,Cochiti Lake,"Albuquerque, NM",Sandoval County,211028.05
87102,95297,6038,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,173863.58
87104,95299,8979,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,266729.5
87105,95300,870,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,192917.95
87106,95301,4948,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,289855.4
87107,95302,3904,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,256305.6
87108,95303,2562,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,212470.78
87109,95304,1893,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,287079.69
87110,95305,1885,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,233726.65
87111,95306,534,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,321569.5
87112,95307,1621,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,236264.92
87113,95308,7095,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,329699.39
87114,95309,249,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,284694.33
87120,95314,323,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,267125.41
87121,95315,136,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,202219.21
87122,95316,6384,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,580574.7
87123,95317,1314,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,254469.89
87124,95318,561,zip,NM,NM,Rio Rancho,"Albuquerque, NM",Sandoval County,259920.78
87144,95321,1280,zip,NM,NM,Rio Rancho,"Albuquerque, NM",Sandoval County,279773.25
87301,95342,4700,zip,NM,NM,Gallup,"Gallup, NM",McKinley County,198664.15
87401,95366,1131,zip,NM,NM,Farmington,"Farmington, NM",San Juan County,192018.57
87402,95367,9476,zip,NM,NM,Farmington,"Farmington, NM",San Juan County,225165.58
87410,95368,7510,zip,NM,NM,Aztec,"Farmington, NM",San Juan County,214337.61
87412,95369,20607,zip,NM,NM,Blanco,"Espa-¦ola, NM",Rio Arriba County,251191.96
87413,95370,7711,zip,NM,NM,Bloomfield,"Farmington, NM",San Juan County,200033.99
87415,95371,20265,zip,NM,NM,Aztec,"Farmington, NM",San Juan County,222493.04
87416,95372,21099,zip,NM,NM,Waterflow,"Farmington, NM",San Juan County,205448.3
87417,95373,13068,zip,NM,NM,Kirtland,"Farmington, NM",San Juan County,193235.5
87418,95374,27830,zip,NM,NM,La Plata,"Farmington, NM",San Juan County,229705.8
87419,95375,26839,zip,NM,NM,Navajo Dam,"Farmington, NM",San Juan County,230807.51
87421,95377,18244,zip,NM,NM,Waterflow,"Farmington, NM",San Juan County,200348.71
87501,95381,8218,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,609661.23
87505,95385,3355,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,471215.73
87506,95386,7871,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,893963.64
87507,95387,811,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,380585.62
87508,95388,6853,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,533782.08
87510,95390,26915,zip,NM,NM,Abiquiu,"Espa-¦ola, NM",Rio Arriba County,374559.74
87520,95400,23518,zip,NM,NM,Chama,"Espa-¦ola, NM",Rio Arriba County,267245.24
87522,95402,16554,zip,NM,NM,Santa Cruz,"Espa-¦ola, NM",Rio Arriba County,268564.94
87529,95408,12391,zip,NM,NM,Taos,"Taos, NM",Taos County,450435.66
87532,95411,6533,zip,NM,NM,Espanola,"Santa Fe, NM",Santa Fe County,254831.47
87535,95413,19424,zip,NM,NM,Glorieta,"Santa Fe, NM",Santa Fe County,359531.84
87540,95417,19436,zip,NM,NM,Lamy,"Santa Fe, NM",Santa Fe County,683956.38
