ZIP,NatWalkInd,total_weight,block_group_rows
93773,15.235424,167.417,3
93774,15.235424,196.458,3
93775,15.235424,143.5,3
93776,15.235424,134.958,3
93777,15.235424,114.458,3
93778,15.235424,116.167,3
93779,15.235424,191.333,3
93790,13.165232,451.628,2
93791,13.165232,145.838,2
93792,13.165232,105.85,2
93793,13.165232,115.259,2
93794,13.165232,465.741,2
93901,14.168227,24824.848,22
93902,19.666667,1528.342,1
93905,13.623399,58545.056,36
93906,13.816239,55211.974,32
93907,7.936215,20895.363,24
93908,7.983084,5544.552,32
93912,13.279191,2655.051,2
93915,13.056009,2384.784,2
93920,4.862064,1102.248,3
93923,12.466988,10763.437,11
93924,8.710016,873.99,7
93925,7.879009,1393.823,6
93926,8.862972,9996.931,6
93927,9.718162,19804.112,13
93930,10.259098,10323.033,9
93932,5.392315,4.721,2
93933,13.467909,25761.223,15
93940,13.654943,23581.852,21
93942,15.453738,1440.166,4
93943,16.757663,13.583,7
93950,15.748806,15567,12
93953,12.584,293.558,8
93955,14.74161,25773.174,24
93960,4.81164,12867.636,12
93962,12.597108,1444.416,5
94002,10.065909,27399.462,27
94005,9.131671,4625.025,7
94010,9.92751,36406.097,47
94011,13.960738,732.093,2
94014,13.109921,25059.233,27
94015,8.30684,62475.259,45
94017,9.538521,2418.099,4
94018,7.182332,4675.613,8
94019,8.669714,7412.43,14
94020,4.966732,1610.675,10
94021,4.94779,285.952,4
94022,11.987903,18194.169,20
94023,16.563237,1676.391,3
94024,10.774171,22757.172,36
94025,11.908631,39358.839,46
94026,13.178118,3178.435,12
94027,8.291389,7184.154,28
94028,7.150347,6922.037,9
94030,9.737179,22703,15
94035,9,455.14,1
94037,6.899168,1286.712,4
94038,6.899168,4968.774,4
94039,19.302453,764.504,2
94040,15.421394,33987.005,48
94041,14.408681,9114.556,10
94042,19.302453,886.034,2
94043,14.780275,30249.46,28
94044,7.820377,39058.641,26
94060,4.980348,719.605,6
94061,10.191687,34601.006,31
94062,8.69056,25707.212,51
94063,11.884167,32069.418,25
94064,19.5,1180.514,1
94065,10.395262,12579,7
94066,8.705546,34995.162,27
94070,9.72452,31136.881,30
94074,4.94779,381.269,4
94080,10.440032,41058.227,29
94083,12.911276,1132.207,3
94085,14.552298,11799.158,7
94086,14.834552,28655.776,28
94087,14.398665,44109.695,58
94088,12.168774,1415.317,3
94089,14.018277,15640.173,9
94102,15.628059,19730.241,23
94103,16.715142,4431.918,13
94104,18.28733,814.86,2
94105,18.111926,91.482,2
94107,17.150622,12459.726,18
94108,16.468019,10766.296,17
94109,15.720709,26255.832,30
94110,16.559056,58703.257,64
94111,18.119752,1798.589,7
94112,15.592206,61543.547,59
94114,16.174254,28444.276,44
94115,15.784264,21577.942,25
94116,15.099056,38479.427,56
94117,15.778714,32622.633,40
94118,16.040686,27067.594,31
94121,15.436568,36724.129,32
94122,15.377403,54058.599,54
94123,16.623002,14624.285,19
94124,16.170493,33960.799,29
94126,18.111926,1119.131,2
94127,15.690782,21535.437,32
94129,13.333333,4086.567,3
94131,14.879765,30035.524,38
94132,14.692654,31029.53,29
94133,16.786704,11179.837,13
94134,15.446442,43836.294,39
94140,18.859636,1535.665,4
94141,17.316121,530.293,2
94146,16.854084,959.115,3
94147,17.564204,2247.952,5
94158,17.222495,2.981,2
94188,14,219.389,1
94301,15.541825,16466.116,26
94302,17.877065,1081.347,3
94303,13.277502,22898.189,25
94304,16.469109,3848.501,9
94305,15.593264,6163.37,7
94306,15.336379,22723.041,37
94309,17.77256,6205.578,3
94401,10.354697,23759.05,28
94402,10.292846,24078.632,35
94403,12.164994,44188.377,28
94404,10.820349,28615.38,20
94501,15.472599,63843,51
94502,15.508414,14619,7
94503,9.464027,19788.876,10
94505,7.168208,8028.433,6
94506,6.789394,14989.592,11
94507,9.41106,12295.233,12
94508,5.861146,3744.676,6
94509,8.903413,62858.24,42
94510,11.828027,27476.997,25
94511,4.795204,981.989,3
94513,8.257145,17229.47,19
94514,5.333373,1268.806,4
94515,9.5635,6871.906,20
94517,9.629044,6760.056,10
94518,12.370884,18431.164,24
94519,13.906159,19632.907,22
94520,13.612501,25488,23
94521,12.412353,25990.985,32
94522,16.843849,659.242,2
94523,13.352342,33015.737,35
94525,10.656206,3329.231,8
94526,9.128981,29018.285,24
94530,15.035969,25275.516,46
94531,7.951072,25786.465,15
94533,11.982248,76022.238,56
94534,8.182273,19799.701,21
94535,9.595424,3944.899,16
94536,13.41048,64805.911,38
94538,14.146386,54507.884,45
94539,12.557923,52504.471,38
94540,14.769435,1315.005,2
94541,13.50341,51737.649,46
94542,10.189428,14727.398,11
94543,18.681713,733.724,3
94544,13.193997,74614.42,52
94545,12.969367,32851.422,27
94546,13.280987,44475.365,34
94547,14.023422,25200.334,18
94549,8.751409,28985.238,34
94550,12.60478,46314.259,44
94551,14.577182,37696.836,29
94552,7.284106,14435.001,21
94553,12.124951,38513.833,41
94555,12.880572,38265.077,28
94556,8.757991,16502.833,21
94557,13.173982,808.066,3
94558,8.182649,68212.659,71
94559,9.462899,27657.679,31
94560,14.480513,41584,24
94561,7.957814,22072.591,13
94563,8.816662,18511.661,27
94564,14.752368,19010.664,23
94565,8.808455,60277.072,41
94566,14.519325,45869.326,32
94567,4.980803,499.073,10
94568,15.332806,59521.299,23
94569,10.17224,181.744,3
94570,10.719901,1180.205,3
94571,5.5,154.815,1
94572,13.162227,10315.18,19
94573,7.473638,571.474,4
94574,7.156736,8704.998,21
94576,5.861146,223.801,6
94577,13.674038,41056.727,56
94578,13.5469,37093.457,32
94579,13.4947,21444.716,27
94580,13.0243,25468.054,37
94581,11.865681,1325.41,3
94582,11.051835,16393.815,8
94583,10.251208,27876.433,33
94585,12.910999,28913.882,24
94586,9.655832,1736.886,6
94587,13.160173,67644.6,42
94588,15.130868,25630.235,25
94589,12.985336,30419.056,21
94590,14.917582,37624.037,31
94591,11.991065,54444.767,40
94592,8.694247,1051.906,3
94595,8.835895,14517.763,13
94596,11.016085,15288.156,23
94597,14.209027,12289.705,19
94598,11.138267,29307.747,40
94599,8.790692,3107.466,9
94601,14.677773,52128.262,48
94602,14.129994,29335.439,47
94603,14.449772,31707.673,35
94605,12.242814,45456.202,60
94606,15.180276,39419.895,56
94607,16.026191,18650.315,30
94608,16.261747,30618.739,44
94609,16.191919,21367.751,43
94610,14.662904,31057.454,54
94611,13.426618,38073.382,54
94612,16.642437,9390.38,22
94614,15.755294,1196.704,4
94618,14.837634,16814.521,31
94619,13.708058,25161.641,46
94620,15.986244,945.563,2
94621,14.345012,33126.707,48
94623,16.755441,1060.344,3
94624,13.713793,1489.283,3
94661,14.26101,318.641,4
94662,18.405103,1092.943,3
94702,16.04862,17456.155,41
94703,14.819936,21851.098,34
94704,16.105035,24151.933,29
94705,15.536839,14068.03,30
94706,15.801834,13020.061,23
94707,14.713295,12455.287,39
94708,13.985873,11531.55,24
94709,16.59851,11298.819,23
94710,17.037608,7529.376,6
94720,14.653864,321.581,22
94801,14.242454,27098.171,25
94802,14.661831,1930.546,4
94803,11.991486,24015.019,23
94804,15.083414,36143.661,54
94805,14.437678,14121.218,42
94806,15.11396,51890.235,51
94807,9.212343,873.518,2
94820,13.641839,2011.504,4
94901,10.67557,28072.568,29
94903,11.85204,23079.426,22
94904,12.277891,11756.425,23
94912,13.719883,3243.967,2
94913,12.26478,604.93,3
94914,12.001251,906.728,5
94920,11.510264,12989.411,14
94922,4.63806,5.856,4
94923,4.781885,521.533,3
94924,7.502963,1676.349,5
94925,13.403342,8315.163,13
94927,13.637978,1646.608,4
94928,12.635972,39795.624,36
94929,6.835771,4.775,4
94930,10.421556,7394.565,18
94931,12.852404,7461.833,23
94933,9.6424,511.611,4
94937,6.018447,1181.282,3
94938,9.6424,406.918,4
94939,12.57275,1514.068,14
94940,6.835771,176.68,4
94941,12.234457,29978.83,34
94942,14.906568,1718.992,3
94945,13.418039,18907.452,22
94946,6.855669,1026.714,13
94947,11.474855,21986.544,23
94949,9.152928,7473,4
94951,12.205777,2323.001,13
94952,11.599856,34261.303,41
94953,16.928174,1312.855,4
94954,14.67355,34894.635,35
94955,13.122227,1590.685,2
94956,6.316051,970.447,7
94957,11.804372,2127.436,11
94960,11.997327,13480.804,20
94963,9.6424,325.93,4
94965,13.004719,7385.998,11
94970,7.518742,164.282,2
94971,6.835771,19.101,4
94972,4.63806,43.919,4
94973,9.6424,2036.566,4
94975,13.567583,1207.661,3
94976,14.17555,1118.119,5
94978,9.842068,1260.75,3
94979,15.801152,1534.957,4
95001,5.346939,1827.094,2
95002,12.166667,810.351,1
95003,11.136969,11488.532,13
95004,3.955597,4474.886,15
95005,8.133183,5792.856,15
95006,6.92367,9603.341,14
95007,8.409127,167.927,7
95008,14.622089,41152.26,54
95009,17.545342,1053.865,3
95010,13.249371,30.064,6
95011,16.454068,2131.551,3
95012,11.523345,10441.068,15
95013,9.519738,82.223,2
95014,13.129658,44652.033,31
95015,15.824165,2180.123,3
95017,6.156104,631.554,2
95018,5.964868,9838.078,22
95019,11.641932,1498.807,3
95020,10.997304,36070.085,23
95021,15.642012,2504.413,3
95023,11.256951,40906.486,37
95024,14.887503,3006.328,4
95026,5.945124,19.922,3
95030,11.62865,7465.068,14
95032,13.935902,27474.692,49
95033,5.039483,8391.834,19
95035,14.252893,61688.588,38
95037,10.358327,49578.149,29
95038,13.115994,2000.458,2
95039,8.759007,4691.932,10
95041,6.301164,228.516,3
95043,5.021694,464.875,3
95044,5.945124,916.403,3
95045,6.356109,4735.422,13
95046,6.955458,6235.133,10
95050,14.877792,32460.377,36
95051,13.970891,52403.411,39
95052,17.631189,1212.531,3
95054,12.815439,6972.407,5
95055,14.027317,1965.115,3
95060,12.428147,35454.973,50
95061,18.726756,1216.67,2
95062,13.724596,18391.963,20
95064,12.688813,10578.534,5
95065,9.091516,7706.378,16
95066,8.956781,6422.382,24
95070,11.582058,31266.759,38
95071,8.944345,666.822,6
95073,7.148386,8006.193,19
95075,5.021694,167.98,3
95076,7.279431,28477.202,37
95103,18.845706,175.45,2
95106,18.845706,180.632,2
95108,18.845706,182.853,2
95109,18.845706,999.397,2
95110,15.52396,19448.036,31
95111,13.483727,36366.979,26
95112,14.948243,52283.507,44
95113,16.551256,2233.75,15
95116,14.195693,54850.302,38
95117,13.767208,17474.959,19
95118,13.735041,31183.45,36
95119,12.350682,3922.961,5
95120,12.765136,29151.022,26
95121,13.462426,33706.04,26
95122,14.077871,56118.658,52
95123,13.789003,62730.397,39
95124,14.185883,41892.427,49
95125,14.369538,44359.424,46
95126,16.522583,22809.555,29
95127,11.875033,63685.823,50
95128,15.200807,28840.067,32
95129,14.141167,40540.15,60
95130,13.928168,13819.813,13
95131,14.118916,26299.12,22
95132,13.040459,39821.34,35
95133,14.081492,30462.555,31
95134,13.934262,7516.763,3
95135,11.464318,22445.315,17
95136,13.175408,33034.758,32
95138,9.708277,12673.017,8
95139,13.171607,7297.033,7
95140,5.785603,482.834,7
95141,6.898466,46.462,3
95148,12.336034,48845.721,34
95150,14.986498,1445.91,3
95151,14.994666,3716.189,4
95152,13.569578,1649.314,4
95153,12.111007,2246.112,3
95154,14.253056,1720.911,3
95155,14.97637,843.795,2
95156,15.614885,2542.665,3
95157,12.848717,1286.43,4
95158,13.072153,1441.688,4
95159,14.727063,2931.8,3
95160,16.833333,1119.982,1
95161,13.418858,2417.598,3
95164,13.935086,1536.12,2
95170,12.848717,1479.543,4
95172,16.947944,952.731,2
95173,16.211754,2403.372,3
95202,15.533671,3975.961,6
95203,14.071468,11698.55,30
95204,13.152682,29825.641,32
95205,14.140501,28764.544,34
95206,12.192162,38744.52,31
95207,13.595581,41511.134,31
95209,13.059666,24414.504,22
95210,12.414297,41097.673,35
95212,4.031798,348.173,4
95213,10.109216,2170.156,3
95215,8.553385,22454.453,32
95219,10.927831,12679.521,13
95220,3.787448,8017.84,6
95222,11.411066,5148.016,7
95223,6.194765,1912.726,6
95224,5.905685,182.248,2
95227,3.515758,688.252,6
95228,4.336366,2.394,2
95229,10.309543,12.86,5
95230,4.257844,743.624,10
95231,9.900596,3158.361,5
95232,4.309822,167.153,6
95236,4.349407,4604.536,8
95237,6.738316,3321.822,8
95240,10.537649,43705.199,34
95241,14.263308,1600.424,3
95242,8.773106,14561.456,23
95245,4.309822,634.561,6
95246,4.627824,132.469,11
95247,8.884215,4566.567,5
95248,4.309822,270.849,6
95249,10.461786,31.338,7
95251,10.421622,281.519,5
95252,4.279844,6320.187,2
95253,4.040492,1067.703,8
95255,4.309822,1348.054,6
95257,4.309822,326.567,6
95258,6.292485,4174.053,7
95267,14.247909,1039.203,2
95269,15.7344,2890.213,3
95301,11.263829,34467.401,29
95303,4.695179,859.358,4
95304,4.086615,729.675,4
95306,4.024709,942.529,6
95307,13.06773,29740.939,26
95309,4.336366,2.394,2
95311,4.156017,1836.053,5
95312,6.440736,79.344,4
95313,4.091937,1394.235,13
95315,4.15415,3786.256,3
95316,4.09667,1037.13,15
95317,3.18813,769.663,3
95318,4.631876,1548.945,5
95319,6.147913,2651.206,7
95320,6.559086,229.193,6
95321,4.146091,62.316,11
95322,7.496071,2319.024,5
95323,3.970147,918.907,5
95324,4.018747,113.278,8
95325,5.97705,21.795,4
95326,4.016609,1701.243,9
95327,4.336366,490.855,2
95328,9.635145,4915.274,4
95329,4.195246,3327.674,13
95330,9.545677,21570.034,9
95333,11.151395,2998.32,6
95334,8.335038,7176.735,6
95336,9.249003,35051.985,29
95337,8.084223,27328.176,30
95338,4.890335,11238.412,12
95340,12.041336,31060.788,39
95341,12.684406,24236.737,26
95344,15.67156,836.236,3
95345,5.153613,394.696,7
95348,12.609242,11312.533,11
95350,14.48041,49252.759,55
95351,12.96448,41782.188,42
95352,14.93252,1296.758,5
95353,14.93252,1553.382,5
95354,14.003644,25537.02,38
95355,13.877021,41610.335,41
95356,13.026058,24424.827,18
95357,12.670724,10412.069,25
95358,10.427424,29404.684,37
95360,4.101799,758.038,2
95361,9.117912,22883.618,22
95363,8.09322,8330.861,10
95365,11.663301,3835.189,4
95366,9.396258,17366.954,10
95367,10.827018,16133.87,11
95368,8.688724,4638.085,10
95369,4.715647,854.893,11
95370,8.686549,7398.732,14
95372,5.331874,1973.151,6
95374,2.991511,1840.546,6
95376,10.757421,30137.293,21
95377,4.421388,1385.405,2
95378,13.995614,1547.707,2
95379,5.331874,3530.499,6
95380,12.349126,39720.186,41
95381,13.533369,2235.667,4
95382,13.613237,15318.731,27
95383,5.331874,118.619,6
95385,3.991269,220.983,6
95386,9.355634,9249.942,12
95387,3.958437,1974.144,4
95388,9.747821,15550.535,20
95389,3.926286,223.966,5
95401,9.800845,35663.75,54
95402,18.789674,1332.931,2
95403,9.427858,36207.797,49
95404,12.363925,16679.563,45
95405,9.225384,10709.229,17
95406,13.215223,1815.477,3
95407,11.29397,14255.706,27
95409,9.159102,14082.19,16
95410,4.833333,689.691,1
95412,4.781885,383.327,3
95415,6.006836,1217.154,6
95416,14.086897,1021.377,3
95417,4.547156,176.677,5
95421,4.781885,1071.751,3
95422,13.990604,11281,8
95423,10.550725,574.579,3
95425,11.500474,10381.727,11
95428,5.824193,2468.795,3
95429,5.502115,170.397,8
95432,5.589157,458.704,7
95433,14.086897,402.204,3
95436,6.834764,3937.288,4
95437,11.940236,12019.234,17
95439,8.314908,1345.252,12
95441,5.534216,2394.502,13
95442,7.508734,144.137,11
95443,10.550725,77.846,3
95445,7.419008,2960.137,3
95446,6.834764,13.275,4
95448,11.481457,12043.184,32
95449,7.436481,1649.267,5
95450,4.781885,52.153,3
95451,8.191651,4817.298,6
95452,7.762368,301.751,6
95453,9.657871,5581.584,10
95454,4.547156,3025.785,5
95456,4.833333,1184.536,1
95457,4.341572,3030.858,3
95458,10.550725,2368.747,3
95459,7.419008,590.685,3
95461,4.316108,69.576,9
95463,5.993014,18.867,3
95464,12.503848,1696.07,7
95465,4.781885,198.183,3
95466,5.996833,1253.266,6
95467,4.341572,323.451,3
95468,7.419008,536.986,3
95469,5.621001,2264.464,8
95470,7.270569,5582.581,10
95472,7.658649,16966.608,26
95476,11.491846,30152.737,28
95481,14.877287,1000.644,4
95482,9.900324,24644.552,30
95485,9.470842,3046.718,4
95487,14.086897,257.773,3
95488,4.547156,143.251,5
95490,11.971895,6477.664,23
95492,13.518003,18779.598,25
95493,8.148928,251.684,2
95494,6.239209,244.868,8
95501,14.971199,19955.731,22
95502,16.912731,3698.612,10
95503,12.188143,17363.242,31
95511,6.063846,60.781,3
95514,6.006072,132.604,7
95519,9.109057,12600.267,10
95521,7.487237,7814.405,15
95524,7.781911,2605.462,6
95525,7.781437,447.537,9
95526,5.723979,623.646,4
95527,3.430171,853.091,2
95528,5.723979,1034.401,4
95531,11.468923,16923.805,13
95534,13.289038,628.411,4
95536,7.218783,3121.207,7
95540,11.329014,15127.264,18
95542,6.04355,2973.698,8
95543,6.215948,521.417,4
95546,4.703887,5113.336,6
95547,5.748539,483.203,7
95548,6.666667,1224,1
95549,4.26248,786.561,12
95550,7.573714,114.946,8
95551,11.839697,981.59,4
95553,6.063846,1.643,3
95554,6.063846,274.335,3
95556,6.051314,12.98,4
95558,7.05182,304.939,3
95562,10.797008,3788.862,4
95564,9.166667,490.484,1
95565,10.797008,246.356,4
95567,6.215948,2078.778,4
95568,6.393418,7.267,7
95569,9.330818,228.031,7
95570,7.031965,2634.267,5
95571,6.063846,93.635,3
95573,6.051314,861.03,4
95585,4.547156,68.442,5
95587,4.547156,3.183,5
95589,4.547156,66.851,5
95602,8.427203,13422.653,19
95603,10.269281,25373.647,29
95604,11.863472,3222.51,7
95605,11.49234,6846.966,4
95606,9.112329,259.251,5
95607,9.112329,654.11,5
95608,12.885276,54641.369,54
95609,12.891124,2385.312,4
95610,11.423251,45373.779,47
95611,13.901515,1494.749,2
95612,9.317231,1636.061,5
95614,5.487698,4174.01,2
95615,5.473694,510.502,7
95616,13.477713,49727.117,33
95617,15.362257,2223.88,4
95618,13.762642,19109.543,20
95619,7.543677,4396.004,6
95620,8.840003,21969.699,28
95621,12.592323,40646.635,35
95623,4.292402,2883.862,9
95624,10.298849,46023.099,28
95625,7.170506,2.226,3
95626,5.776089,6217.454,9
95627,9.050382,4573.162,8
95628,10.95311,41727.726,64
95630,11.753291,74200.813,44
95631,5.070604,6792.14,4
95632,7.044002,20532.369,25
95633,4.101339,667.4,4
95634,4.101339,825.037,4
95635,5.487698,13.483,2
95637,9.112329,135.608,5
95638,4.092272,2204.127,6
95640,7.954656,8910.618,9
95641,5.475565,1646.68,5
95642,7.378195,8416.155,15
95645,5.085297,839.716,9
95648,9.425815,44895.779,29
95650,10.954005,8571.217,15
95651,5.09399,563.911,2
95652,14.097161,678.288,5
95658,5.938645,5705.925,20
95659,4.219803,721.568,3
95660,12.963121,26067.382,22
95661,13.063216,31318.027,32
95662,9.710908,32120.659,29
95663,6.869466,2534.495,11
95664,5.487698,1082.507,2
95665,6.21717,3983.675,11
95666,4.908718,5240.947,11
95667,8.762539,30318.214,38
95668,4.219803,673.799,3
95669,4.023642,3635.308,2
95670,12.769502,51813.961,40
95672,5.379261,4589.758,7
95673,9.88379,15356.47,20
95674,4.219803,874.933,3
95676,4.880872,67.884,2
95677,13.020317,24190.498,24
95678,14.175413,43375.036,42
95681,3.96465,920.515,4
95682,9.149019,21424.819,21
95685,8.619362,2169.799,10
95686,4.733849,459.416,2
95687,13.381733,65922.202,50
95688,10.377448,27927.093,30
95689,4.918344,770.618,8
95690,5.269054,2746.001,6
95691,13.736279,28936.657,21
95692,9.033026,5042.372,8
95693,4.088402,6478.176,4
95694,4.909281,1286.35,11
95695,14.231041,35916.149,33
95696,14.867437,4009.517,8
95697,4.2454,814.919,3
95701,5.488961,15.703,3
95703,6.329118,1658.612,5
95709,9.394701,4718.955,12
95713,6.530238,10744.818,15
95715,5.488961,10.469,3
95717,5.488961,5.234,3
95720,2.721179,11.93,5
95722,6.448584,5351.307,9
95724,6.896003,13.089,3
95726,7.849629,9554.838,13
95728,6.752851,8.294,6
95735,3.468317,152.352,5
95736,6.986282,3.175,3
95741,12.000503,2130.581,3
95742,11.204536,4637.679,13
95746,8.086704,22645.918,18
95747,10.931222,42307.432,31
95757,14.084862,20728.328,17
95758,11.434033,47179.298,28
95759,14.207753,2377.874,3
95762,7.468801,35308.8,23
95763,15.197173,2772.187,3
95765,11.781174,25151.354,12
95776,13.601603,13433.977,18
95798,13.666578,1157.928,4
95811,16.648941,3316.203,23
95812,19,1756.865,1
95814,16.990627,3769.743,7
95815,13.785031,14216.872,23
95816,16.534384,17027.344,28
95817,15.078536,9823.965,20
95818,15.101428,21859.478,32
95819,14.462074,10521.459,17
95820,14.062008,28459.449,42
95821,14.371226,26563.611,48
95822,13.919596,44467.904,38
95823,12.263778,57081.51,47
95824,13.43687,22553.62,24
95825,14.437917,32877.326,38
95826,12.718906,37849.275,33
95827,13.462544,23217.389,19
95828,10.516668,49275.761,29
95829,7.896863,31005.836,24
95830,6.405694,719.4,7
95831,12.863485,20795.523,16
95832,11.58748,2407.905,17
95833,12.702457,33865.524,21
95834,14.035942,8851.096,17
95835,13.888712,23212.278,12
95836,4.219803,2.514,3
95837,5.650895,375.397,6
95838,11.910316,15164.639,19
